Flow Duration,Fwd IAT Mean,Bwd IAT Mean,Fwd IAT Std,Bwd IAT Std,SYN Flag Count,ACK Flag Count,Label
748223,748030.0,0,0.0,0,0,2,1
748264,748030.0,0,0.0,0,0,2,1
748329,748030.0,0,0.0,0,0,2,1
748421,748408.0,0,0.0,0,0,2,1
748910,748742.0,0,0.0,0,0,2,1
748971,748742.0,0,0.0,0,0,2,1
748987,748742.0,0,0.0,0,0,2,1
741484,741228.0,0,0.0,0,0,2,1
741791,741470.0,0,0.0,0,0,2,1
741849,741470.0,0,0.0,0,0,2,1
742231,741601.0,0,0.0,0,0,2,1
742301,742285.0,0,0.0,0,0,2,1
742347,742285.0,0,0.0,0,0,2,1
742405,742285.0,0,0.0,0,0,2,1
742422,742285.0,0,0.0,0,0,2,1
742472,742285.0,0,0.0,0,0,2,1
742512,742285.0,0,0.0,0,0,2,1
742546,742287.0,0,0.0,0,0,2,1
742073,741797.0,0,0.0,0,0,2,1
742131,742118.0,0,0.0,0,0,2,1
742295,742233.0,0,0.0,0,0,2,1
742336,742232.0,0,0.0,0,0,2,1
742478,742233.0,0,0.0,0,0,2,1
742516,742232.0,0,0.0,0,0,2,1
742532,742233.0,0,0.0,0,0,2,1
742572,742233.0,0,0.0,0,0,2,1
743354,742233.0,0,0.0,0,0,2,1
739840,739825.0,0,0.0,0,0,2,1
739884,739825.0,0,0.0,0,0,2,1
739931,739825.0,0,0.0,0,0,2,1
739978,739825.0,0,0.0,0,0,2,1
740080,739825.0,0,0.0,0,0,2,1
740142,739825.0,0,0.0,0,0,2,1
740254,739825.0,0,0.0,0,0,2,1
736984,736375.0,0,0.0,0,0,2,1
740579,740560.0,0,0.0,0,0,2,1
737287,737109.0,0,0.0,0,0,2,1
737359,737109.0,0,0.0,0,0,2,1
737378,737109.0,0,0.0,0,0,2,1
737389,737109.0,0,0.0,0,0,2,1
737403,737109.0,0,0.0,0,0,2,1
737414,737109.0,0,0.0,0,0,2,1
737425,737109.0,0,0.0,0,0,2,1
729170,729160.0,0,0.0,0,0,2,1
729428,729406.0,0,0.0,0,0,2,1
729437,729406.0,0,0.0,0,0,2,1
729448,729406.0,0,0.0,0,0,2,1
729460,729406.0,0,0.0,0,0,2,1
725051,724984.0,0,0.0,0,0,2,1
725062,724984.0,0,0.0,0,0,2,1
729496,729407.0,0,0.0,0,0,2,1
725105,725095.0,0,0.0,0,0,2,1
725121,725095.0,0,0.0,0,0,2,1
725358,725321.0,0,0.0,0,0,2,1
725142,725095.0,0,0.0,0,0,2,1
725379,725322.0,0,0.0,0,0,2,1
725389,725322.0,0,0.0,0,0,2,1
725396,725322.0,0,0.0,0,0,2,1
725406,725322.0,0,0.0,0,0,2,1
725431,725422.0,0,0.0,0,0,2,1
725493,725423.0,0,0.0,0,0,2,1
725532,725422.0,0,0.0,0,0,2,1
725201,725074.0,0,0.0,0,0,2,1
725213,725074.0,0,0.0,0,0,2,1
725225,725074.0,0,0.0,0,0,2,1
725358,725195.0,0,0.0,0,0,2,1
725369,725195.0,0,0.0,0,0,2,1
725450,725438.0,0,0.0,0,0,2,1
717428,717399.0,0,0.0,0,0,2,1
717441,717399.0,0,0.0,0,0,2,1
717564,717510.0,0,0.0,0,0,2,1
717468,717399.0,0,0.0,0,0,2,1
717593,717510.0,0,0.0,0,0,2,1
717606,717510.0,0,0.0,0,0,2,1
717617,717510.0,0,0.0,0,0,2,1
717643,717633.0,0,0.0,0,0,2,1
717655,717633.0,0,0.0,0,0,2,1
717668,717634.0,0,0.0,0,0,2,1
717679,717633.0,0,0.0,0,0,2,1
717455,717398.0,0,0.0,0,0,2,1
717467,717398.0,0,0.0,0,0,2,1
717600,717521.0,0,0.0,0,0,2,1
717613,717522.0,0,0.0,0,0,2,1
717640,717632.0,0,0.0,0,0,2,1
717654,717633.0,0,0.0,0,0,2,1
717664,717633.0,0,0.0,0,0,2,1
714054,714012.0,0,0.0,0,0,2,1
714063,714011.0,0,0.0,0,0,2,1
714075,714012.0,0,0.0,0,0,2,1
714085,714011.0,0,0.0,0,0,2,1
714097,714012.0,0,0.0,0,0,2,1
714122,714114.0,0,0.0,0,0,2,1
714136,714114.0,0,0.0,0,0,2,1
710177,710142.0,0,0.0,0,0,2,1
710188,710142.0,0,0.0,0,0,2,1
710200,710142.0,0,0.0,0,0,2,1
710214,710142.0,0,0.0,0,0,2,1
710596,710511.0,0,0.0,0,0,2,1
710608,710511.0,0,0.0,0,0,2,1
710641,710630.0,0,0.0,0,0,2,1
710657,710630.0,0,0.0,0,0,2,1
710672,710630.0,0,0.0,0,0,2,1
701562,701505.0,0,0.0,0,0,2,1
701576,701505.0,0,0.0,0,0,2,1
701586,701505.0,0,0.0,0,0,2,1
701597,701506.0,0,0.0,0,0,2,1
701608,701506.0,0,0.0,0,0,2,1
701633,701623.0,0,0.0,0,0,2,1
701647,701623.0,0,0.0,0,0,2,1
701658,701623.0,0,0.0,0,0,2,1
701560,701513.0,0,0.0,0,0,2,1
701572,701513.0,0,0.0,0,0,2,1
701584,701513.0,0,0.0,0,0,2,1
698755,698673.0,0,0.0,0,0,2,1
698766,698673.0,0,0.0,0,0,2,1
698792,698786.0,0,0.0,0,0,2,1
698803,698788.0,0,0.0,0,0,2,1
694833,694816.0,0,0.0,0,0,2,1
694851,694816.0,0,0.0,0,0,2,1
694894,694816.0,0,0.0,0,0,2,1
691125,691032.0,0,0.0,0,0,2,1
691301,691286.0,0,0.0,0,0,2,1
691345,691286.0,0,0.0,0,0,2,1
691361,691286.0,0,0.0,0,0,2,1
691394,691287.0,0,0.0,0,0,2,1
691449,691288.0,0,0.0,0,0,2,1
686467,686289.0,0,0.0,0,0,2,1
686478,686289.0,0,0.0,0,0,2,1
686521,686289.0,0,0.0,0,0,2,1
686574,686561.0,0,0.0,0,0,2,1
686609,686561.0,0,0.0,0,0,2,1
686655,686561.0,0,0.0,0,0,2,1
686780,686562.0,0,0.0,0,0,2,1
679158,678926.0,0,0.0,0,0,2,1
679171,678928.0,0,0.0,0,0,2,1
679205,678928.0,0,0.0,0,0,2,1
679247,678928.0,0,0.0,0,0,2,1
679281,679270.0,0,0.0,0,0,2,1
679323,679270.0,0,0.0,0,0,2,1
679279,679183.0,0,0.0,0,0,2,1
679324,679184.0,0,0.0,0,0,2,1
679458,679269.0,0,0.0,0,0,2,1
679500,679270.0,0,0.0,0,0,2,1
675921,675649.0,0,0.0,0,0,2,1
675962,675649.0,0,0.0,0,0,2,1
676028,676015.0,0,0.0,0,0,2,1
676071,676015.0,0,0.0,0,0,2,1
676124,676015.0,0,0.0,0,0,2,1
676228,676015.0,0,0.0,0,0,2,1
671812,671559.0,0,0.0,0,0,2,1
671831,671560.0,0,0.0,0,0,2,1
672137,671824.0,0,0.0,0,0,2,1
672152,671824.0,0,0.0,0,0,2,1
672291,672251.0,0,0.0,0,0,2,1
672332,672251.0,0,0.0,0,0,2,1
672370,672251.0,0,0.0,0,0,2,1
672404,672251.0,0,0.0,0,0,2,1
668960,668758.0,0,0.0,0,0,2,1
668978,668758.0,0,0.0,0,0,2,1
669010,668758.0,0,0.0,0,0,2,1
669065,668758.0,0,0.0,0,0,2,1
669120,669110.0,0,0.0,0,0,2,1
669179,669110.0,0,0.0,0,0,2,1
669221,669110.0,0,0.0,0,0,2,1
665078,664948.0,0,0.0,0,0,2,1
665190,664948.0,0,0.0,0,0,2,1
665226,664948.0,0,0.0,0,0,2,1
660275,659956.0,0,0.0,0,0,2,1
660318,659957.0,0,0.0,0,0,2,1
661544,661530.0,0,0.0,0,0,2,1
661594,661531.0,0,0.0,0,0,2,1
661625,661530.0,0,0.0,0,0,2,1
661661,661532.0,0,0.0,0,0,2,1
657632,657462.0,0,0.0,0,0,2,1
657722,657462.0,0,0.0,0,0,2,1
657787,657462.0,0,0.0,0,0,2,1
657826,657462.0,0,0.0,0,0,2,1
657881,657869.0,0,0.0,0,0,2,1
653699,653627.0,0,0.0,0,0,2,1
653760,653627.0,0,0.0,0,0,2,1
653800,653627.0,0,0.0,0,0,2,1
653837,653627.0,0,0.0,0,0,2,1
653939,653627.0,0,0.0,0,0,2,1
653996,653627.0,0,0.0,0,0,2,1
646107,645689.0,0,0.0,0,0,2,1
654180,654165.0,0,0.0,0,0,2,1
646289,646226.0,0,0.0,0,0,2,1
646306,646226.0,0,0.0,0,0,2,1
646357,646226.0,0,0.0,0,0,2,1
646399,646226.0,0,0.0,0,0,2,1
646438,646226.0,0,0.0,0,0,2,1
646686,646402.0,0,0.0,0,0,2,1
646738,646402.0,0,0.0,0,0,2,1
646770,646759.0,0,0.0,0,0,2,1
646815,646761.0,0,0.0,0,0,2,1
646519,646449.0,0,0.0,0,0,2,1
646694,646584.0,0,0.0,0,0,2,1
646712,646584.0,0,0.0,0,0,2,1
642781,642619.0,0,0.0,0,0,2,1
642818,642619.0,0,0.0,0,0,2,1
642855,642619.0,0,0.0,0,0,2,1
642916,642903.0,0,0.0,0,0,2,1
642953,642904.0,0,0.0,0,0,2,1
638437,638349.0,0,0.0,0,0,2,1
638452,638349.0,0,0.0,0,0,2,1
638495,638349.0,0,0.0,0,0,2,1
638535,638349.0,0,0.0,0,0,2,1
638552,638349.0,0,0.0,0,0,2,1
638585,638350.0,0,0.0,0,0,2,1
634723,634711.0,0,0.0,0,0,2,1
634754,634711.0,0,0.0,0,0,2,1
634792,634711.0,0,0.0,0,0,2,1
634806,634711.0,0,0.0,0,0,2,1
630660,630536.0,0,0.0,0,0,2,1
630693,630536.0,0,0.0,0,0,2,1
630740,630537.0,0,0.0,0,0,2,1
630795,630537.0,0,0.0,0,0,2,1
631517,631483.0,0,0.0,0,0,2,1
631617,631484.0,0,0.0,0,0,2,1
627904,627711.0,0,0.0,0,0,2,1
627924,627711.0,0,0.0,0,0,2,1
627959,627711.0,0,0.0,0,0,2,1
628001,627711.0,0,0.0,0,0,2,1
628041,627711.0,0,0.0,0,0,2,1
624617,624271.0,0,0.0,0,0,2,1
624831,624812.0,0,0.0,0,0,2,1
624903,624812.0,0,0.0,0,0,2,1
624957,624812.0,0,0.0,0,0,2,1
625012,624812.0,0,0.0,0,0,2,1
625054,624813.0,0,0.0,0,0,2,1
625099,624813.0,0,0.0,0,0,2,1
620606,620281.0,0,0.0,0,0,2,1
620657,620281.0,0,0.0,0,0,2,1
620722,620708.0,0,0.0,0,0,2,1
620779,620710.0,0,0.0,0,0,2,1
617089,616965.0,0,0.0,0,0,2,1
617130,616965.0,0,0.0,0,0,2,1
617183,616966.0,0,0.0,0,0,2,1
613042,612770.0,0,0.0,0,0,2,1
612636,612299.0,0,0.0,0,0,2,1
613283,612299.0,0,0.0,0,0,2,1
613838,613820.0,0,0.0,0,0,2,1
613906,613820.0,0,0.0,0,0,2,1
613961,613820.0,0,0.0,0,0,2,1
614045,613821.0,0,0.0,0,0,2,1
614119,613821.0,0,0.0,0,0,2,1
610601,610106.0,0,0.0,0,0,2,1
610639,610106.0,0,0.0,0,0,2,1
610673,610106.0,0,0.0,0,0,2,1
610784,610770.0,0,0.0,0,0,2,1
610819,610770.0,0,0.0,0,0,2,1
610852,610770.0,0,0.0,0,0,2,1
610887,610771.0,0,0.0,0,0,2,1
606437,606288.0,0,0.0,0,0,2,1
606469,606287.0,0,0.0,0,0,2,1
606511,606287.0,0,0.0,0,0,2,1
606555,606287.0,0,0.0,0,0,2,1
606611,606596.0,0,0.0,0,0,2,1
606653,606596.0,0,0.0,0,0,2,1
606693,606596.0,0,0.0,0,0,2,1
606731,606596.0,0,0.0,0,0,2,1
602766,602593.0,0,0.0,0,0,2,1
602806,602593.0,0,0.0,0,0,2,1
603284,603032.0,0,0.0,0,0,2,1
603461,603032.0,0,0.0,0,0,2,1
603540,603526.0,0,0.0,0,0,2,1
603589,603526.0,0,0.0,0,0,2,1
603648,603526.0,0,0.0,0,0,2,1
603692,603527.0,0,0.0,0,0,2,1
600021,599812.0,0,0.0,0,0,2,1
600063,599812.0,0,0.0,0,0,2,1
600104,599812.0,0,0.0,0,0,2,1
600150,599813.0,0,0.0,0,0,2,1
600207,600192.0,0,0.0,0,0,2,1
600248,600192.0,0,0.0,0,0,2,1
600288,600192.0,0,0.0,0,0,2,1
595647,595509.0,0,0.0,0,0,2,1
595689,595509.0,0,0.0,0,0,2,1
595727,595509.0,0,0.0,0,0,2,1
595764,595509.0,0,0.0,0,0,2,1
595809,595509.0,0,0.0,0,0,2,1
596196,595881.0,0,0.0,0,0,2,1
596257,595882.0,0,0.0,0,0,2,1
596272,595881.0,0,0.0,0,0,2,1
592490,592085.0,0,0.0,0,0,2,1
592537,592085.0,0,0.0,0,0,2,1
592576,592085.0,0,0.0,0,0,2,1
592626,592086.0,0,0.0,0,0,2,1
592674,592086.0,0,0.0,0,0,2,1
592720,592706.0,0,0.0,0,0,2,1
588796,588726.0,0,0.0,0,0,2,1
588857,588726.0,0,0.0,0,0,2,1
588906,588726.0,0,0.0,0,0,2,1
588993,588726.0,0,0.0,0,0,2,1
589070,588726.0,0,0.0,0,0,2,1
589387,588727.0,0,0.0,0,0,2,1
581952,581224.0,0,0.0,0,0,2,1
582068,582053.0,0,0.0,0,0,2,1
582108,582054.0,0,0.0,0,0,2,1
582124,582054.0,0,0.0,0,0,2,1
582165,582055.0,0,0.0,0,0,2,1
582086,581923.0,0,0.0,0,0,2,1
582135,581922.0,0,0.0,0,0,2,1
582162,581923.0,0,0.0,0,0,2,1
582215,581923.0,0,0.0,0,0,2,1
582388,582373.0,0,0.0,0,0,2,1
578399,578338.0,0,0.0,0,0,2,1
578418,578338.0,0,0.0,0,0,2,1
578452,578338.0,0,0.0,0,0,2,1
578504,578339.0,0,0.0,0,0,2,1
578551,578339.0,0,0.0,0,0,2,1
573232,572964.0,0,0.0,0,0,2,1
573247,572964.0,0,0.0,0,0,2,1
573525,573509.0,0,0.0,0,0,2,1
573782,573723.0,0,0.0,0,0,2,1
573831,573724.0,0,0.0,0,0,2,1
570369,570069.0,0,0.0,0,0,2,1
570442,570069.0,0,0.0,0,0,2,1
570513,570069.0,0,0.0,0,0,2,1
570555,570069.0,0,0.0,0,0,2,1
570597,570069.0,0,0.0,0,0,2,1
570665,570649.0,0,0.0,0,0,2,1
567215,566151.0,0,0.0,0,0,2,1
567304,566151.0,0,0.0,0,0,2,1
568156,566393.0,0,0.0,0,0,2,1
568225,566394.0,0,0.0,0,0,2,1
568506,566619.0,0,0.0,0,0,2,1
568568,566619.0,0,0.0,0,0,2,1
568624,566619.0,0,0.0,0,0,2,1
568700,568684.0,0,0.0,0,0,2,1
568748,568684.0,0,0.0,0,0,2,1
568766,568684.0,0,0.0,0,0,2,1
568816,568684.0,0,0.0,0,0,2,1
568858,568684.0,0,0.0,0,0,2,1
560876,560522.0,0,0.0,0,0,2,1
561229,560833.0,0,0.0,0,0,2,1
561269,560835.0,0,0.0,0,0,2,1
561303,561293.0,0,0.0,0,0,2,1
561344,561293.0,0,0.0,0,0,2,1
561076,560981.0,0,0.0,0,0,2,1
561130,560982.0,0,0.0,0,0,2,1
561203,560981.0,0,0.0,0,0,2,1
561258,560982.0,0,0.0,0,0,2,1
553800,553505.0,0,0.0,0,0,2,1
553836,553505.0,0,0.0,0,0,2,1
553998,553985.0,0,0.0,0,0,2,1
554016,553986.0,0,0.0,0,0,2,1
554056,553986.0,0,0.0,0,0,2,1
554098,553987.0,0,0.0,0,0,2,1
554122,553987.0,0,0.0,0,0,2,1
554184,553987.0,0,0.0,0,0,2,1
554200,553987.0,0,0.0,0,0,2,1
554214,553987.0,0,0.0,0,0,2,1
550454,550432.0,0,0.0,0,0,2,1
550504,550432.0,0,0.0,0,0,2,1
550618,550432.0,0,0.0,0,0,2,1
550696,550432.0,0,0.0,0,0,2,1
550750,550433.0,0,0.0,0,0,2,1
550768,550432.0,0,0.0,0,0,2,1
550821,550433.0,0,0.0,0,0,2,1
550865,550434.0,0,0.0,0,0,2,1
550854,550840.0,0,0.0,0,0,2,1
550909,550840.0,0,0.0,0,0,2,1
550929,550840.0,0,0.0,0,0,2,1
550979,550841.0,0,0.0,0,0,2,1
551022,550841.0,0,0.0,0,0,2,1
551071,550841.0,0,0.0,0,0,2,1
551124,550841.0,0,0.0,0,0,2,1
543467,543135.0,0,0.0,0,0,2,1
543535,543522.0,0,0.0,0,0,2,1
543577,543522.0,0,0.0,0,0,2,1
543620,543522.0,0,0.0,0,0,2,1
543636,543522.0,0,0.0,0,0,2,1
543695,543523.0,0,0.0,0,0,2,1
543721,543435.0,0,0.0,0,0,2,1
543781,543435.0,0,0.0,0,0,2,1
543850,543435.0,0,0.0,0,0,2,1
543979,543965.0,0,0.0,0,0,2,1
544040,543965.0,0,0.0,0,0,2,1
544151,544052.0,0,0.0,0,0,2,1
544204,544053.0,0,0.0,0,0,2,1
535337,535162.0,0,0.0,0,0,2,1
535382,535162.0,0,0.0,0,0,2,1
535441,535163.0,0,0.0,0,0,2,1
535495,535163.0,0,0.0,0,0,2,1
535552,535538.0,0,0.0,0,0,2,1
535541,535471.0,0,0.0,0,0,2,1
535583,535471.0,0,0.0,0,0,2,1
535648,535471.0,0,0.0,0,0,2,1
535689,535471.0,0,0.0,0,0,2,1
535758,535471.0,0,0.0,0,0,2,1
535800,535471.0,0,0.0,0,0,2,1
535815,535471.0,0,0.0,0,0,2,1
535934,535920.0,0,0.0,0,0,2,1
535947,535920.0,0,0.0,0,0,2,1
535975,535920.0,0,0.0,0,0,2,1
528823,528724.0,0,0.0,0,0,2,1
528877,528724.0,0,0.0,0,0,2,1
528894,528724.0,0,0.0,0,0,2,1
528740,528530.0,0,0.0,0,0,2,1
528786,528530.0,0,0.0,0,0,2,1
528838,528825.0,0,0.0,0,0,2,1
520928,520874.0,0,0.0,0,0,2,1
520970,520874.0,0,0.0,0,0,2,1
521099,520960.0,0,0.0,0,0,2,1
521029,520875.0,0,0.0,0,0,2,1
521159,520960.0,0,0.0,0,0,2,1
521226,520960.0,0,0.0,0,0,2,1
521272,520960.0,0,0.0,0,0,2,1
521337,521319.0,0,0.0,0,0,2,1
521402,521320.0,0,0.0,0,0,2,1
521442,521320.0,0,0.0,0,0,2,1
521483,521321.0,0,0.0,0,0,2,1
521386,521186.0,0,0.0,0,0,2,1
521456,521186.0,0,0.0,0,0,2,1
521555,521234.0,0,0.0,0,0,2,1
521573,521234.0,0,0.0,0,0,2,1
521628,521614.0,0,0.0,0,0,2,1
521668,521614.0,0,0.0,0,0,2,1
521716,521614.0,0,0.0,0,0,2,1
513762,513644.0,0,0.0,0,0,2,1
513810,513644.0,0,0.0,0,0,2,1
513861,513645.0,0,0.0,0,0,2,1
513877,513645.0,0,0.0,0,0,2,1
513606,513347.0,0,0.0,0,0,2,1
513665,513652.0,0,0.0,0,0,2,1
513698,513652.0,0,0.0,0,0,2,1
513742,513652.0,0,0.0,0,0,2,1
513757,513652.0,0,0.0,0,0,2,1
509701,509564.0,0,0.0,0,0,2,1
514132,513948.0,0,0.0,0,0,2,1
509787,509564.0,0,0.0,0,0,2,1
509828,509564.0,0,0.0,0,0,2,1
509857,509848.0,0,0.0,0,0,2,1
509916,509848.0,0,0.0,0,0,2,1
509956,509848.0,0,0.0,0,0,2,1
510478,510330.0,0,0.0,0,0,2,1
510535,510330.0,0,0.0,0,0,2,1
510581,510330.0,0,0.0,0,0,2,1
505906,505519.0,0,0.0,0,0,2,1
510734,510330.0,0,0.0,0,0,2,1
510866,510843.0,0,0.0,0,0,2,1
506104,506031.0,0,0.0,0,0,2,1
506141,506031.0,0,0.0,0,0,2,1
506488,506343.0,0,0.0,0,0,2,1
506520,506343.0,0,0.0,0,0,2,1
507007,506792.0,0,0.0,0,0,2,1
507264,506792.0,0,0.0,0,0,2,1
507320,506792.0,0,0.0,0,0,2,1
503114,503098.0,0,0.0,0,0,2,1
503411,503352.0,0,0.0,0,0,2,1
503195,503099.0,0,0.0,0,0,2,1
503630,503352.0,0,0.0,0,0,2,1
504055,503352.0,0,0.0,0,0,2,1
504134,503352.0,0,0.0,0,0,2,1
504157,503352.0,0,0.0,0,0,2,1
504193,503353.0,0,0.0,0,0,2,1
504239,504226.0,0,0.0,0,0,2,1
500361,500304.0,0,0.0,0,0,2,1
500381,500304.0,0,0.0,0,0,2,1
500418,500304.0,0,0.0,0,0,2,1
500436,500304.0,0,0.0,0,0,2,1
500475,500304.0,0,0.0,0,0,2,1
500494,500304.0,0,0.0,0,0,2,1
500525,500304.0,0,0.0,0,0,2,1
495873,495836.0,0,0.0,0,0,2,1
495954,495836.0,0,0.0,0,0,2,1
495969,495836.0,0,0.0,0,0,2,1
495999,495837.0,0,0.0,0,0,2,1
496017,495837.0,0,0.0,0,0,2,1
496028,495837.0,0,0.0,0,0,2,1
496055,495837.0,0,0.0,0,0,2,1
496067,495837.0,0,0.0,0,0,2,1
488610,488600.0,0,0.0,0,0,2,1
488622,488600.0,0,0.0,0,0,2,1
488632,488600.0,0,0.0,0,0,2,1
488641,488600.0,0,0.0,0,0,2,1
488935,488885.0,0,0.0,0,0,2,1
488659,488601.0,0,0.0,0,0,2,1
488952,488885.0,0,0.0,0,0,2,1
488962,488885.0,0,0.0,0,0,2,1
488990,488980.0,0,0.0,0,0,2,1
488641,488619.0,0,0.0,0,0,2,1
488650,488619.0,0,0.0,0,0,2,1
488659,488620.0,0,0.0,0,0,2,1
488691,488620.0,0,0.0,0,0,2,1
488701,488620.0,0,0.0,0,0,2,1
488726,488620.0,0,0.0,0,0,2,1
488812,488695.0,0,0.0,0,0,2,1
488840,488831.0,0,0.0,0,0,2,1
488852,488831.0,0,0.0,0,0,2,1
484968,484923.0,0,0.0,0,0,2,1
484991,484923.0,0,0.0,0,0,2,1
485017,484924.0,0,0.0,0,0,2,1
485089,484924.0,0,0.0,0,0,2,1
485351,485158.0,0,0.0,0,0,2,1
485364,485160.0,0,0.0,0,0,2,1
481064,481039.0,0,0.0,0,0,2,1
481075,481039.0,0,0.0,0,0,2,1
481084,481039.0,0,0.0,0,0,2,1
481109,481040.0,0,0.0,0,0,2,1
481122,481041.0,0,0.0,0,0,2,1
481307,481215.0,0,0.0,0,0,2,1
481319,481215.0,0,0.0,0,0,2,1
476757,476626.0,0,0.0,0,0,2,1
476857,476847.0,0,0.0,0,0,2,1
477754,477728.0,0,0.0,0,0,2,1
477782,477728.0,0,0.0,0,0,2,1
477793,477728.0,0,0.0,0,0,2,1
473521,473444.0,0,0.0,0,0,2,1
473548,473444.0,0,0.0,0,0,2,1
464679,464561.0,0,0.0,0,0,2,1
464690,464561.0,0,0.0,0,0,2,1
464712,464703.0,0,0.0,0,0,2,1
464725,464703.0,0,0.0,0,0,2,1
464735,464703.0,0,0.0,0,0,2,1
464749,464704.0,0,0.0,0,0,2,1
464664,464608.0,0,0.0,0,0,2,1
464675,464608.0,0,0.0,0,0,2,1
464686,464608.0,0,0.0,0,0,2,1
464699,464608.0,0,0.0,0,0,2,1
464822,464813.0,0,0.0,0,0,2,1
464834,464813.0,0,0.0,0,0,2,1
460918,460874.0,0,0.0,0,0,2,1
460945,460874.0,0,0.0,0,0,2,1
460955,460874.0,0,0.0,0,0,2,1
460981,460874.0,0,0.0,0,0,2,1
460995,460874.0,0,0.0,0,0,2,1
457907,457649.0,0,0.0,0,0,2,1
458054,458023.0,0,0.0,0,0,2,1
453500,453450.0,0,0.0,0,0,2,1
453532,453450.0,0,0.0,0,0,2,1
453547,453450.0,0,0.0,0,0,2,1
449995,449869.0,0,0.0,0,0,2,1
450182,450040.0,0,0.0,0,0,2,1
450210,450040.0,0,0.0,0,0,2,1
450225,450040.0,0,0.0,0,0,2,1
450286,450273.0,0,0.0,0,0,2,1
450325,450274.0,0,0.0,0,0,2,1
446021,445906.0,0,0.0,0,0,2,1
446071,445906.0,0,0.0,0,0,2,1
446090,445906.0,0,0.0,0,0,2,1
446102,445906.0,0,0.0,0,0,2,1
442349,442110.0,0,0.0,0,0,2,1
442453,442110.0,0,0.0,0,0,2,1
442510,442496.0,0,0.0,0,0,2,1
442527,442496.0,0,0.0,0,0,2,1
442775,442721.0,0,0.0,0,0,2,1
442576,442496.0,0,0.0,0,0,2,1
442812,442722.0,0,0.0,0,0,2,1
438632,438516.0,0,0.0,0,0,2,1
438647,438516.0,0,0.0,0,0,2,1
438660,438516.0,0,0.0,0,0,2,1
438689,438680.0,0,0.0,0,0,2,1
438701,438680.0,0,0.0,0,0,2,1
438710,438680.0,0,0.0,0,0,2,1
438719,438680.0,0,0.0,0,0,2,1
438728,438681.0,0,0.0,0,0,2,1
433896,433838.0,0,0.0,0,0,2,1
433907,433838.0,0,0.0,0,0,2,1
433919,433838.0,0,0.0,0,0,2,1
433944,433935.0,0,0.0,0,0,2,1
433957,433936.0,0,0.0,0,0,2,1
429337,429290.0,0,0.0,0,0,2,1
429361,429291.0,0,0.0,0,0,2,1
430484,430402.0,0,0.0,0,0,2,1
430497,430402.0,0,0.0,0,0,2,1
430513,430402.0,0,0.0,0,0,2,1
430558,430402.0,0,0.0,0,0,2,1
430678,430664.0,0,0.0,0,0,2,1
427245,427213.0,0,0.0,0,0,2,1
427261,427213.0,0,0.0,0,0,2,1
427282,427214.0,0,0.0,0,0,2,1
427302,427213.0,0,0.0,0,0,2,1
427328,427214.0,0,0.0,0,0,2,1
427351,427214.0,0,0.0,0,0,2,1
423270,423110.0,0,0.0,0,0,2,1
423307,423292.0,0,0.0,0,0,2,1
423324,423294.0,0,0.0,0,0,2,1
423336,423294.0,0,0.0,0,0,2,1
423355,423294.0,0,0.0,0,0,2,1
423375,423294.0,0,0.0,0,0,2,1
423391,423295.0,0,0.0,0,0,2,1
423402,423294.0,0,0.0,0,0,2,1
418612,418484.0,0,0.0,0,0,2,1
418656,418642.0,0,0.0,0,0,2,1
419006,418975.0,0,0.0,0,0,2,1
418690,418642.0,0,0.0,0,0,2,1
419038,418975.0,0,0.0,0,0,2,1
419048,418975.0,0,0.0,0,0,2,1
419067,418976.0,0,0.0,0,0,2,1
419115,418977.0,0,0.0,0,0,2,1
415477,415271.0,0,0.0,0,0,2,1
415585,415573.0,0,0.0,0,0,2,1
415632,415573.0,0,0.0,0,0,2,1
415650,415573.0,0,0.0,0,0,2,1
415664,415573.0,0,0.0,0,0,2,1
415677,415573.0,0,0.0,0,0,2,1
415689,415573.0,0,0.0,0,0,2,1
415702,415573.0,0,0.0,0,0,2,1
415714,415573.0,0,0.0,0,0,2,1
411757,411747.0,0,0.0,0,0,2,1
411770,411748.0,0,0.0,0,0,2,1
411781,411748.0,0,0.0,0,0,2,1
411792,411748.0,0,0.0,0,0,2,1
412044,411989.0,0,0.0,0,0,2,1
407543,407476.0,0,0.0,0,0,2,1
407585,407475.0,0,0.0,0,0,2,1
407698,407566.0,0,0.0,0,0,2,1
407737,407724.0,0,0.0,0,0,2,1
407754,407724.0,0,0.0,0,0,2,1
407772,407724.0,0,0.0,0,0,2,1
407787,407724.0,0,0.0,0,0,2,1
407807,407724.0,0,0.0,0,0,2,1
407823,407724.0,0,0.0,0,0,2,1
407835,407725.0,0,0.0,0,0,2,1
403989,403858.0,0,0.0,0,0,2,1
404040,404028.0,0,0.0,0,0,2,1
404055,404028.0,0,0.0,0,0,2,1
404071,404028.0,0,0.0,0,0,2,1
404090,404028.0,0,0.0,0,0,2,1
404113,404028.0,0,0.0,0,0,2,1
404136,404028.0,0,0.0,0,0,2,1
398613,398483.0,0,0.0,0,0,2,1
13039228,2607789.4,3259797.25,4572535.959699421,5004387.434820394,2,10,1
13038755,2607681.6,3259666.75,4572414.217677659,5004328.097908341,2,10,1
13038340,2607583.4,3259574.75,4572288.520196129,5004225.677387154,2,10,1
13037908,2607490.6,3259473.75,4572113.366920193,5004054.299470605,2,10,1
13037625,2607418.2,3259402.75,4571933.7505405415,5003708.633863578,2,10,1
